timestamp,source_ip,destination_ip,port,protocol,failed_attempts,bytes_sent,event_type,severity,protocol_encoded,event_encoded,severity_encoded,base_risk,failed_attempt_risk,port_risk,risk_score,risk_level,anomaly,ip_reputation,mitre_attack,country,device_type,username,hour_of_day,activity_count
2026-06-03 08:25:46.602511,192.168.135.109,10.0.134.24,443,TCP,3,8662,Successful Login,Low,0,4,2,20,6,5,31,Medium,1,Unknown,Normal Activity,USA,MacOS,alice,8,990
2026-06-03 08:26:46.602511,192.168.112.251,10.0.164.102,443,TCP,15,1448,Failed Login,Medium,0,1,3,50,30,5,85,High,1,Unknown,T1110 Brute Force,Germany,Linux,service_account,8,1013
2026-06-03 08:27:46.602511,192.168.182.170,10.0.119.45,3389,UDP,13,8960,Brute Force Attempt,High,1,0,1,80,26,25,100,High,1,Unknown,T1110 Brute Force,China,Linux,admin,8,973
2026-06-03 08:28:46.602511,192.168.134.135,10.0.37.53,80,TCP,11,3721,Unauthorized Access,Critical,0,5,0,95,22,5,100,High,1,Unknown,T1078 Valid Accounts,India,Linux,alice,8,990
2026-06-03 08:29:46.602511,192.168.129.196,10.0.243.44,443,TCP,19,2915,Malware Alert,Critical,0,2,0,95,38,5,100,High,1,Unknown,T1204 User Execution,Russia,Linux,admin,8,973
2026-06-03 08:30:46.602511,192.168.208.169,10.0.131.224,3389,UDP,13,707,Malware Alert,Critical,1,2,0,95,26,25,100,High,1,Unknown,T1204 User Execution,Germany,Windows,john,8,1018
2026-06-03 08:31:46.602511,192.168.111.198,10.0.123.186,8080,UDP,18,2014,Port Scan,High,1,3,1,80,36,10,100,High,1,Unknown,T1046 Network Service Discovery,China,Windows,guest,8,1006
2026-06-03 08:32:46.602511,192.168.77.160,10.0.208.1,3389,TCP,10,5144,Brute Force Attempt,High,0,0,1,80,20,25,100,High,1,Unknown,T1110 Brute Force,USA,Linux,john,8,1018
2026-06-03 08:33:46.602511,192.168.168.32,10.0.216.28,3389,TCP,3,6883,Failed Login,Medium,0,1,3,50,6,25,81,High,1,Unknown,T1110 Brute Force,China,Windows,service_account,8,1013
2026-06-03 08:34:46.602511,192.168.212.239,10.0.207.62,443,TCP,12,3788,Malware Alert,Critical,0,2,0,95,24,5,100,High,1,Unknown,T1204 User Execution,Germany,Windows,service_account,8,1013
2026-06-03 08:35:46.602511,192.168.25.234,10.0.189.44,22,UDP,13,6419,Unauthorized Access,Critical,1,5,0,95,26,20,100,High,1,Unknown,T1078 Valid Accounts,India,Linux,admin,8,973
2026-06-03 08:36:46.602511,192.168.193.80,10.0.82.135,22,TCP,18,1580,Successful Login,Low,0,4,2,20,36,20,76,High,1,Unknown,Normal Activity,USA,Windows,admin,8,973
2026-06-03 08:37:46.602511,192.168.58.163,10.0.88.97,3389,TCP,12,1858,Failed Login,Medium,0,1,3,50,24,25,99,High,1,Unknown,T1110 Brute Force,Brazil,MacOS,alice,8,990
2026-06-03 08:38:46.602511,192.168.182.247,10.0.14.187,3389,UDP,6,7650,Failed Login,Medium,1,1,3,50,12,25,87,High,1,Unknown,T1110 Brute Force,USA,MacOS,john,8,1018
2026-06-03 08:39:46.602511,192.168.175.80,10.0.115.134,22,UDP,17,7027,Malware Alert,Critical,1,2,0,95,34,20,100,High,1,Unknown,T1204 User Execution,India,Windows,admin,8,973
2026-06-03 08:40:46.602511,192.168.148.45,10.0.192.232,443,TCP,0,3165,Unauthorized Access,Critical,0,5,0,95,0,5,100,High,1,Unknown,T1078 Valid Accounts,USA,Linux,admin,8,973
2026-06-03 08:41:46.602511,192.168.231.47,10.0.29.214,3389,TCP,8,123,Brute Force Attempt,High,0,0,1,80,16,25,100,High,1,Unknown,T1110 Brute Force,Germany,MacOS,admin,8,973
2026-06-03 08:42:46.602511,192.168.13.91,10.0.172.101,3389,TCP,13,3759,Unauthorized Access,Critical,0,5,0,95,26,25,100,High,1,Unknown,T1078 Valid Accounts,USA,Windows,guest,8,1006
2026-06-03 08:43:46.602511,192.168.116.61,10.0.232.209,3389,TCP,0,1879,Unauthorized Access,Critical,0,5,0,95,0,25,100,High,-1,Unknown,T1078 Valid Accounts,Russia,Windows,admin,8,973
2026-06-03 08:44:46.602511,192.168.68.88,10.0.21.161,22,TCP,2,4175,Port Scan,High,0,3,1,80,4,20,100,High,1,Unknown,T1046 Network Service Discovery,China,Linux,guest,8,1006
2026-06-03 08:45:46.602511,192.168.79.95,10.0.182.208,80,UDP,5,9216,Malware Alert,Critical,1,2,0,95,10,5,100,High,1,Unknown,T1204 User Execution,Germany,Linux,service_account,8,1013
2026-06-03 08:46:46.602511,192.168.117.60,10.0.150.152,3389,TCP,18,4846,Failed Login,Medium,0,1,3,50,36,25,100,High,1,Unknown,T1110 Brute Force,India,Windows,alice,8,990
2026-06-03 08:47:46.602511,192.168.39.69,10.0.236.48,3389,TCP,17,3698,Port Scan,High,0,3,1,80,34,25,100,High,1,Unknown,T1046 Network Service Discovery,Germany,Linux,john,8,1018
2026-06-03 08:48:46.602511,192.168.205.179,10.0.76.62,3389,TCP,5,1578,Brute Force Attempt,High,0,0,1,80,10,25,100,High,1,Unknown,T1110 Brute Force,Russia,MacOS,admin,8,973
2026-06-03 08:49:46.602511,192.168.234.240,10.0.8.201,443,UDP,7,8266,Port Scan,High,1,3,1,80,14,5,99,High,1,Unknown,T1046 Network Service Discovery,USA,MacOS,guest,8,1006
2026-06-03 08:50:46.602511,192.168.163.177,10.0.43.169,3389,TCP,9,4626,Brute Force Attempt,High,0,0,1,80,18,25,100,High,1,Unknown,T1110 Brute Force,USA,Windows,admin,8,973
2026-06-03 08:51:46.602511,192.168.61.142,10.0.68.53,8080,UDP,11,9207,Unauthorized Access,Critical,1,5,0,95,22,10,100,High,-1,Unknown,T1078 Valid Accounts,Brazil,Windows,admin,8,973
2026-06-03 08:52:46.602511,192.168.230.30,10.0.88.235,8080,UDP,15,9367,Brute Force Attempt,High,1,0,1,80,30,10,100,High,1,Unknown,T1110 Brute Force,Germany,Linux,guest,8,1006
2026-06-03 08:53:46.602511,192.168.151.140,10.0.221.172,3389,TCP,10,2529,Successful Login,Low,0,4,2,20,20,25,65,Medium,1,Unknown,Normal Activity,USA,MacOS,admin,8,973
2026-06-03 08:54:46.602511,192.168.21.15,10.0.14.42,8080,UDP,14,4429,Failed Login,Medium,1,1,3,50,28,10,88,High,1,Unknown,T1110 Brute Force,USA,Linux,john,8,1018
2026-06-03 08:55:46.602511,192.168.27.215,10.0.93.105,3389,UDP,8,5788,Unauthorized Access,Critical,1,5,0,95,16,25,100,High,1,Unknown,T1078 Valid Accounts,Russia,Windows,service_account,8,1013
2026-06-03 08:56:46.602511,192.168.107.43,10.0.135.117,80,UDP,4,6975,Unauthorized Access,Critical,1,5,0,95,8,5,100,High,1,Unknown,T1078 Valid Accounts,India,Windows,alice,8,990
2026-06-03 08:57:46.602511,192.168.246.222,10.0.132.2,443,UDP,5,7000,Failed Login,Medium,1,1,3,50,10,5,65,Medium,1,Unknown,T1110 Brute Force,Brazil,Windows,admin,8,973
2026-06-03 08:58:46.602511,192.168.108.197,10.0.137.212,8080,UDP,17,7596,Port Scan,High,1,3,1,80,34,10,100,High,1,Unknown,T1046 Network Service Discovery,Brazil,Windows,guest,8,1006
2026-06-03 08:59:46.602511,192.168.223.49,10.0.145.63,80,TCP,8,1960,Unauthorized Access,Critical,0,5,0,95,16,5,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Windows,john,8,1018
2026-06-03 09:00:46.602511,192.168.211.156,10.0.3.102,8080,UDP,12,9104,Malware Alert,Critical,1,2,0,95,24,10,100,High,1,Unknown,T1204 User Execution,China,Windows,admin,9,973
2026-06-03 09:01:46.602511,192.168.75.165,10.0.193.9,22,UDP,0,5714,Malware Alert,Critical,1,2,0,95,0,20,100,High,1,Unknown,T1204 User Execution,Germany,Linux,service_account,9,1013
2026-06-03 09:02:46.602511,192.168.181.159,10.0.26.23,80,UDP,11,9532,Port Scan,High,1,3,1,80,22,5,100,High,1,Unknown,T1046 Network Service Discovery,India,Linux,service_account,9,1013
2026-06-03 09:03:46.602511,192.168.143.123,10.0.105.184,22,UDP,19,6842,Successful Login,Low,1,4,2,20,38,20,78,High,1,Unknown,Normal Activity,China,Linux,guest,9,1006
2026-06-03 09:04:46.602511,192.168.181.129,10.0.2.58,443,UDP,13,5803,Brute Force Attempt,High,1,0,1,80,26,5,100,High,1,Unknown,T1110 Brute Force,India,MacOS,admin,9,973
2026-06-03 09:05:46.602511,192.168.140.154,10.0.27.29,3389,TCP,0,4255,Successful Login,Low,0,4,2,20,0,25,45,Medium,1,Unknown,Normal Activity,Germany,Linux,admin,9,973
2026-06-03 09:06:46.602511,192.168.220.185,10.0.3.115,80,UDP,1,195,Malware Alert,Critical,1,2,0,95,2,5,100,High,1,Unknown,T1204 User Execution,Brazil,Windows,admin,9,973
2026-06-03 09:07:46.602511,192.168.89.60,10.0.154.231,443,UDP,14,3449,Brute Force Attempt,High,1,0,1,80,28,5,100,High,1,Unknown,T1110 Brute Force,Russia,Linux,service_account,9,1013
2026-06-03 09:08:46.602511,192.168.161.166,10.0.128.237,443,TCP,2,1517,Brute Force Attempt,High,0,0,1,80,4,5,89,High,1,Unknown,T1110 Brute Force,Russia,Linux,admin,9,973
2026-06-03 09:09:46.602511,192.168.143.139,10.0.111.90,443,UDP,12,7491,Malware Alert,Critical,1,2,0,95,24,5,100,High,1,Unknown,T1204 User Execution,Russia,MacOS,admin,9,973
2026-06-03 09:10:46.602511,192.168.132.13,10.0.201.185,22,UDP,4,1834,Brute Force Attempt,High,1,0,1,80,8,20,100,High,1,Unknown,T1110 Brute Force,India,Windows,admin,9,973
2026-06-03 09:11:46.602511,192.168.60.250,10.0.140.149,443,UDP,18,1821,Failed Login,Medium,1,1,3,50,36,5,91,High,1,Unknown,T1110 Brute Force,Germany,MacOS,admin,9,973
2026-06-03 09:12:46.602511,192.168.44.78,10.0.226.162,22,TCP,3,5875,Unauthorized Access,Critical,0,5,0,95,6,20,100,High,1,Unknown,T1078 Valid Accounts,USA,MacOS,guest,9,1006
2026-06-03 09:13:46.602511,192.168.109.194,10.0.35.211,443,TCP,19,4459,Port Scan,High,0,3,1,80,38,5,100,High,1,Unknown,T1046 Network Service Discovery,USA,MacOS,service_account,9,1013
2026-06-03 09:14:46.602511,192.168.10.195,10.0.166.29,80,UDP,18,1663,Successful Login,Low,1,4,2,20,36,5,61,Medium,1,Unknown,Normal Activity,Russia,Linux,alice,9,990
2026-06-03 09:15:46.602511,192.168.10.175,10.0.4.55,80,TCP,6,5704,Port Scan,High,0,3,1,80,12,5,97,High,1,Unknown,T1046 Network Service Discovery,India,Windows,guest,9,1006
2026-06-03 09:16:46.602511,192.168.13.77,10.0.43.139,22,UDP,17,2614,Unauthorized Access,Critical,1,5,0,95,34,20,100,High,1,Unknown,T1078 Valid Accounts,USA,Windows,admin,9,973
2026-06-03 09:17:46.602511,192.168.22.214,10.0.119.101,80,TCP,11,5901,Unauthorized Access,Critical,0,5,0,95,22,5,100,High,1,Unknown,T1078 Valid Accounts,India,MacOS,alice,9,990
2026-06-03 09:18:46.602511,192.168.140.130,10.0.251.156,80,UDP,16,2602,Failed Login,Medium,1,1,3,50,32,5,87,High,1,Unknown,T1110 Brute Force,Germany,Windows,john,9,1018
2026-06-03 09:19:46.602511,192.168.200.212,10.0.76.227,22,UDP,8,5997,Unauthorized Access,Critical,1,5,0,95,16,20,100,High,1,Unknown,T1078 Valid Accounts,Russia,Windows,alice,9,990
2026-06-03 09:20:46.602511,192.168.102.185,10.0.225.214,8080,TCP,12,1726,Successful Login,Low,0,4,2,20,24,10,54,Medium,1,Unknown,Normal Activity,China,MacOS,guest,9,1006
2026-06-03 09:21:46.602511,192.168.222.107,10.0.168.101,80,UDP,1,9565,Successful Login,Low,1,4,2,20,2,5,27,Low,1,Unknown,Normal Activity,Russia,Linux,service_account,9,1013
2026-06-03 09:22:46.602511,192.168.227.106,10.0.147.200,22,UDP,4,3539,Brute Force Attempt,High,1,0,1,80,8,20,100,High,1,Unknown,T1110 Brute Force,China,MacOS,guest,9,1006
2026-06-03 09:23:46.602511,192.168.36.81,10.0.88.149,80,TCP,11,1860,Failed Login,Medium,0,1,3,50,22,5,77,High,1,Unknown,T1110 Brute Force,USA,MacOS,service_account,9,1013
2026-06-03 09:24:46.602511,192.168.204.172,10.0.12.51,22,TCP,19,3165,Successful Login,Low,0,4,2,20,38,20,78,High,1,Unknown,Normal Activity,Brazil,Linux,service_account,9,1013
2026-06-03 09:25:46.602511,192.168.139.13,10.0.91.200,80,UDP,7,4643,Unauthorized Access,Critical,1,5,0,95,14,5,100,High,1,Unknown,T1078 Valid Accounts,China,Linux,service_account,9,1013
2026-06-03 09:26:46.602511,192.168.72.73,10.0.71.78,8080,UDP,10,4715,Unauthorized Access,Critical,1,5,0,95,20,10,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Linux,john,9,1018
2026-06-03 09:27:46.602511,192.168.213.111,10.0.220.35,80,TCP,18,8751,Brute Force Attempt,High,0,0,1,80,36,5,100,High,1,Unknown,T1110 Brute Force,India,Linux,alice,9,990
2026-06-03 09:28:46.602511,192.168.52.164,10.0.195.69,443,TCP,14,5733,Failed Login,Medium,0,1,3,50,28,5,83,High,1,Unknown,T1110 Brute Force,Brazil,MacOS,guest,9,1006
2026-06-03 09:29:46.602511,192.168.229.192,10.0.246.209,8080,TCP,9,8923,Unauthorized Access,Critical,0,5,0,95,18,10,100,High,-1,Unknown,T1078 Valid Accounts,China,Linux,guest,9,1006
2026-06-03 09:30:46.602511,192.168.214.48,10.0.167.47,3389,UDP,19,9213,Failed Login,Medium,1,1,3,50,38,25,100,High,1,Unknown,T1110 Brute Force,USA,Windows,service_account,9,1013
2026-06-03 09:31:46.602511,192.168.150.149,10.0.1.165,3389,TCP,13,3052,Malware Alert,Critical,0,2,0,95,26,25,100,High,1,Unknown,T1204 User Execution,USA,MacOS,john,9,1018
2026-06-03 09:32:46.602511,192.168.47.213,10.0.223.231,443,UDP,11,4899,Failed Login,Medium,1,1,3,50,22,5,77,High,1,Unknown,T1110 Brute Force,Russia,MacOS,john,9,1018
2026-06-03 09:33:46.602511,192.168.53.144,10.0.90.5,22,UDP,7,6513,Successful Login,Low,1,4,2,20,14,20,54,Medium,1,Unknown,Normal Activity,USA,Linux,admin,9,973
2026-06-03 09:34:46.602511,192.168.191.106,10.0.222.52,8080,UDP,12,640,Unauthorized Access,Critical,1,5,0,95,24,10,100,High,-1,Unknown,T1078 Valid Accounts,India,Linux,john,9,1018
2026-06-03 09:35:46.602511,192.168.47.136,10.0.23.117,80,TCP,2,9155,Malware Alert,Critical,0,2,0,95,4,5,100,High,1,Unknown,T1204 User Execution,China,Windows,service_account,9,1013
2026-06-03 09:36:46.602511,192.168.5.16,10.0.17.160,80,UDP,19,6263,Port Scan,High,1,3,1,80,38,5,100,High,1,Unknown,T1046 Network Service Discovery,Germany,Linux,service_account,9,1013
2026-06-03 09:37:46.602511,192.168.212.111,10.0.210.1,80,TCP,18,7499,Port Scan,High,0,3,1,80,36,5,100,High,1,Unknown,T1046 Network Service Discovery,USA,MacOS,alice,9,990
2026-06-03 09:38:46.602511,192.168.108.103,10.0.50.118,8080,UDP,13,2280,Successful Login,Low,1,4,2,20,26,10,56,Medium,1,Unknown,Normal Activity,Brazil,Linux,service_account,9,1013
2026-06-03 09:39:46.602511,192.168.40.34,10.0.124.208,3389,TCP,15,682,Failed Login,Medium,0,1,3,50,30,25,100,High,1,Unknown,T1110 Brute Force,China,Windows,alice,9,990
2026-06-03 09:40:46.602511,192.168.78.78,10.0.172.33,22,UDP,19,3160,Malware Alert,Critical,1,2,0,95,38,20,100,High,1,Unknown,T1204 User Execution,Russia,MacOS,john,9,1018
2026-06-03 09:41:46.602511,192.168.7.160,10.0.240.195,3389,UDP,5,2003,Unauthorized Access,Critical,1,5,0,95,10,25,100,High,1,Unknown,T1078 Valid Accounts,Germany,MacOS,admin,9,973
2026-06-03 09:42:46.602511,192.168.38.74,10.0.80.203,3389,TCP,5,1339,Successful Login,Low,0,4,2,20,10,25,55,Medium,1,Unknown,Normal Activity,Russia,Linux,guest,9,1006
2026-06-03 09:43:46.602511,192.168.53.128,10.0.179.76,443,UDP,17,5155,Failed Login,Medium,1,1,3,50,34,5,89,High,1,Unknown,T1110 Brute Force,India,Windows,service_account,9,1013
2026-06-03 09:44:46.602511,192.168.117.104,10.0.158.245,22,TCP,19,5872,Brute Force Attempt,High,0,0,1,80,38,20,100,High,1,Unknown,T1110 Brute Force,Russia,Windows,john,9,1018
2026-06-03 09:45:46.602511,192.168.100.222,10.0.125.25,80,UDP,3,9717,Port Scan,High,1,3,1,80,6,5,91,High,1,Unknown,T1046 Network Service Discovery,China,Linux,service_account,9,1013
2026-06-03 09:46:46.602511,192.168.19.170,10.0.18.254,22,UDP,9,5256,Brute Force Attempt,High,1,0,1,80,18,20,100,High,1,Unknown,T1110 Brute Force,Germany,MacOS,alice,9,990
2026-06-03 09:47:46.602511,192.168.86.13,10.0.183.145,22,UDP,11,6289,Failed Login,Medium,1,1,3,50,22,20,92,High,1,Unknown,T1110 Brute Force,Russia,MacOS,john,9,1018
2026-06-03 09:48:46.602511,192.168.19.191,10.0.220.174,22,UDP,6,862,Brute Force Attempt,High,1,0,1,80,12,20,100,High,1,Unknown,T1110 Brute Force,Russia,MacOS,guest,9,1006
2026-06-03 09:49:46.602511,192.168.26.232,10.0.46.118,8080,UDP,10,4721,Port Scan,High,1,3,1,80,20,10,100,High,1,Unknown,T1046 Network Service Discovery,Brazil,Linux,alice,9,990
2026-06-03 09:50:46.602511,192.168.63.72,10.0.3.28,3389,TCP,17,610,Brute Force Attempt,High,0,0,1,80,34,25,100,High,1,Unknown,T1110 Brute Force,Brazil,MacOS,john,9,1018
2026-06-03 09:51:46.602511,192.168.76.175,10.0.114.133,443,UDP,10,5534,Brute Force Attempt,High,1,0,1,80,20,5,100,High,1,Unknown,T1110 Brute Force,India,MacOS,guest,9,1006
2026-06-03 09:52:46.602511,192.168.47.95,10.0.223.141,22,TCP,9,2163,Port Scan,High,0,3,1,80,18,20,100,High,1,Unknown,T1046 Network Service Discovery,China,Linux,alice,9,990
2026-06-03 09:53:46.602511,192.168.186.120,10.0.230.134,8080,TCP,14,5019,Unauthorized Access,Critical,0,5,0,95,28,10,100,High,1,Unknown,T1078 Valid Accounts,Russia,MacOS,guest,9,1006
2026-06-03 09:54:46.602511,192.168.222.162,10.0.219.95,8080,TCP,19,4898,Unauthorized Access,Critical,0,5,0,95,38,10,100,High,-1,Unknown,T1078 Valid Accounts,China,Linux,john,9,1018
2026-06-03 09:55:46.602511,192.168.200.78,10.0.161.87,3389,TCP,11,8220,Failed Login,Medium,0,1,3,50,22,25,97,High,1,Unknown,T1110 Brute Force,USA,Windows,alice,9,990
2026-06-03 09:56:46.602511,192.168.141.126,10.0.251.132,8080,UDP,18,8369,Port Scan,High,1,3,1,80,36,10,100,High,1,Unknown,T1046 Network Service Discovery,India,Windows,admin,9,973
2026-06-03 09:57:46.602511,192.168.29.136,10.0.140.41,80,UDP,1,4961,Successful Login,Low,1,4,2,20,2,5,27,Low,1,Unknown,Normal Activity,Brazil,Linux,service_account,9,1013
2026-06-03 09:58:46.602511,192.168.217.61,10.0.224.12,22,TCP,18,8019,Failed Login,Medium,0,1,3,50,36,20,100,High,1,Unknown,T1110 Brute Force,India,Linux,admin,9,973
2026-06-03 09:59:46.602511,192.168.95.59,10.0.37.25,22,UDP,10,8276,Failed Login,Medium,1,1,3,50,20,20,90,High,1,Unknown,T1110 Brute Force,India,Linux,guest,9,1006
2026-06-03 10:00:46.602511,192.168.87.142,10.0.134.217,8080,TCP,11,7408,Port Scan,High,0,3,1,80,22,10,100,High,1,Unknown,T1046 Network Service Discovery,China,MacOS,john,10,1018
2026-06-03 10:01:46.602511,192.168.103.226,10.0.134.63,80,UDP,19,4235,Unauthorized Access,Critical,1,5,0,95,38,5,100,High,1,Unknown,T1078 Valid Accounts,Brazil,MacOS,service_account,10,1013
2026-06-03 10:02:46.602511,192.168.8.104,10.0.225.34,8080,TCP,3,7967,Brute Force Attempt,High,0,0,1,80,6,10,96,High,-1,Unknown,T1110 Brute Force,Brazil,Linux,john,10,1018
2026-06-03 10:03:46.602511,192.168.227.174,10.0.22.87,3389,TCP,18,9913,Failed Login,Medium,0,1,3,50,36,25,100,High,1,Unknown,T1110 Brute Force,Russia,Linux,guest,10,1006
2026-06-03 10:04:46.602511,192.168.95.13,10.0.28.250,8080,TCP,15,7104,Brute Force Attempt,High,0,0,1,80,30,10,100,High,1,Unknown,T1110 Brute Force,Russia,MacOS,john,10,1018
2026-06-03 10:05:46.602511,192.168.7.166,10.0.37.253,8080,UDP,9,697,Port Scan,High,1,3,1,80,18,10,100,High,1,Unknown,T1046 Network Service Discovery,China,MacOS,alice,10,990
2026-06-03 10:06:46.602511,192.168.192.178,10.0.234.87,8080,TCP,8,9934,Brute Force Attempt,High,0,0,1,80,16,10,100,High,-1,Unknown,T1110 Brute Force,China,Linux,alice,10,990
2026-06-03 10:07:46.602511,192.168.181.153,10.0.89.125,22,TCP,8,5978,Port Scan,High,0,3,1,80,16,20,100,High,1,Unknown,T1046 Network Service Discovery,USA,MacOS,guest,10,1006
2026-06-03 10:08:46.602511,192.168.150.107,10.0.87.177,8080,TCP,14,2468,Successful Login,Low,0,4,2,20,28,10,58,Medium,1,Unknown,Normal Activity,Germany,MacOS,john,10,1018
2026-06-03 10:09:46.602511,192.168.158.93,10.0.20.33,22,UDP,3,6495,Successful Login,Low,1,4,2,20,6,20,46,Medium,1,Unknown,Normal Activity,Germany,Windows,guest,10,1006
2026-06-03 10:10:46.602511,192.168.77.135,10.0.136.156,3389,TCP,8,8508,Successful Login,Low,0,4,2,20,16,25,61,Medium,1,Unknown,Normal Activity,India,Linux,service_account,10,1013
2026-06-03 10:11:46.602511,192.168.11.31,10.0.12.124,443,UDP,17,7640,Port Scan,High,1,3,1,80,34,5,100,High,1,Unknown,T1046 Network Service Discovery,Russia,Linux,john,10,1018
2026-06-03 10:12:46.602511,192.168.163.129,10.0.157.179,3389,UDP,15,2466,Failed Login,Medium,1,1,3,50,30,25,100,High,1,Unknown,T1110 Brute Force,Brazil,MacOS,alice,10,990
2026-06-03 10:13:46.602511,192.168.181.85,10.0.109.17,3389,UDP,4,1714,Unauthorized Access,Critical,1,5,0,95,8,25,100,High,1,Unknown,T1078 Valid Accounts,India,Windows,admin,10,973
2026-06-03 10:14:46.602511,192.168.61.113,10.0.121.207,80,UDP,16,6739,Unauthorized Access,Critical,1,5,0,95,32,5,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Linux,alice,10,990
2026-06-03 10:15:46.602511,192.168.249.20,10.0.201.59,3389,TCP,0,5833,Failed Login,Medium,0,1,3,50,0,25,75,High,1,Unknown,T1110 Brute Force,Russia,Linux,john,10,1018
2026-06-03 10:16:46.602511,192.168.145.57,10.0.83.225,22,TCP,13,6142,Successful Login,Low,0,4,2,20,26,20,66,Medium,1,Unknown,Normal Activity,Russia,MacOS,john,10,1018
2026-06-03 10:17:46.602511,192.168.187.6,10.0.97.94,443,TCP,9,6294,Successful Login,Low,0,4,2,20,18,5,43,Medium,1,Unknown,Normal Activity,USA,Linux,john,10,1018
2026-06-03 10:18:46.602511,192.168.51.220,10.0.87.68,8080,TCP,9,830,Malware Alert,Critical,0,2,0,95,18,10,100,High,1,Unknown,T1204 User Execution,China,MacOS,john,10,1018
2026-06-03 10:19:46.602511,192.168.226.196,10.0.248.166,3389,TCP,17,1047,Failed Login,Medium,0,1,3,50,34,25,100,High,1,Unknown,T1110 Brute Force,China,Windows,service_account,10,1013
2026-06-03 10:20:46.602511,192.168.154.246,10.0.19.9,3389,UDP,9,3635,Port Scan,High,1,3,1,80,18,25,100,High,1,Unknown,T1046 Network Service Discovery,China,Windows,admin,10,973
2026-06-03 10:21:46.602511,192.168.81.150,10.0.141.140,80,TCP,7,889,Successful Login,Low,0,4,2,20,14,5,39,Medium,1,Unknown,Normal Activity,Germany,Linux,alice,10,990
2026-06-03 10:22:46.602511,192.168.194.176,10.0.172.9,443,UDP,3,1149,Port Scan,High,1,3,1,80,6,5,91,High,1,Unknown,T1046 Network Service Discovery,China,MacOS,service_account,10,1013
2026-06-03 10:23:46.602511,192.168.8.138,10.0.48.183,443,UDP,13,3339,Port Scan,High,1,3,1,80,26,5,100,High,1,Unknown,T1046 Network Service Discovery,Germany,Windows,guest,10,1006
2026-06-03 10:24:46.602511,192.168.245.146,10.0.96.102,443,TCP,14,5272,Failed Login,Medium,0,1,3,50,28,5,83,High,1,Unknown,T1110 Brute Force,Brazil,Linux,john,10,1018
2026-06-03 10:25:46.602511,192.168.80.16,10.0.104.231,80,UDP,12,719,Unauthorized Access,Critical,1,5,0,95,24,5,100,High,1,Unknown,T1078 Valid Accounts,India,Linux,alice,10,990
2026-06-03 10:26:46.602511,192.168.9.191,10.0.34.209,443,TCP,4,5646,Malware Alert,Critical,0,2,0,95,8,5,100,High,1,Unknown,T1204 User Execution,Germany,Linux,guest,10,1006
2026-06-03 10:27:46.602511,192.168.115.64,10.0.152.199,80,UDP,11,5474,Successful Login,Low,1,4,2,20,22,5,47,Medium,1,Unknown,Normal Activity,Russia,MacOS,admin,10,973
2026-06-03 10:28:46.602511,192.168.121.141,10.0.87.102,3389,UDP,2,804,Failed Login,Medium,1,1,3,50,4,25,79,High,1,Unknown,T1110 Brute Force,USA,MacOS,alice,10,990
2026-06-03 10:29:46.602511,192.168.237.133,10.0.121.205,3389,UDP,18,4835,Port Scan,High,1,3,1,80,36,25,100,High,1,Unknown,T1046 Network Service Discovery,USA,Windows,service_account,10,1013
2026-06-03 10:30:46.602511,192.168.146.21,10.0.54.138,3389,TCP,19,1823,Unauthorized Access,Critical,0,5,0,95,38,25,100,High,1,Unknown,T1078 Valid Accounts,Russia,MacOS,guest,10,1006
2026-06-03 10:31:46.602511,192.168.251.128,10.0.151.150,8080,UDP,5,3981,Failed Login,Medium,1,1,3,50,10,10,70,Medium,1,Unknown,T1110 Brute Force,Brazil,MacOS,alice,10,990
2026-06-03 10:32:46.602511,192.168.208.2,10.0.152.145,3389,TCP,5,2728,Successful Login,Low,0,4,2,20,10,25,55,Medium,1,Unknown,Normal Activity,India,Linux,service_account,10,1013
2026-06-03 10:33:46.602511,192.168.109.60,10.0.247.178,3389,UDP,6,7186,Failed Login,Medium,1,1,3,50,12,25,87,High,1,Unknown,T1110 Brute Force,USA,Linux,john,10,1018
2026-06-03 10:34:46.602511,192.168.112.65,10.0.155.48,8080,TCP,7,3791,Malware Alert,Critical,0,2,0,95,14,10,100,High,1,Unknown,T1204 User Execution,Russia,Windows,alice,10,990
2026-06-03 10:35:46.602511,192.168.253.222,10.0.222.113,3389,UDP,0,4400,Port Scan,High,1,3,1,80,0,25,100,High,1,Unknown,T1046 Network Service Discovery,USA,Linux,john,10,1018
2026-06-03 10:36:46.602511,192.168.138.112,10.0.187.90,8080,TCP,16,8721,Malware Alert,Critical,0,2,0,95,32,10,100,High,1,Unknown,T1204 User Execution,Germany,Linux,guest,10,1006
2026-06-03 10:37:46.602511,192.168.138.174,10.0.156.97,443,UDP,17,5523,Unauthorized Access,Critical,1,5,0,95,34,5,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Linux,guest,10,1006
2026-06-03 10:38:46.602511,192.168.27.146,10.0.104.60,80,UDP,9,4776,Brute Force Attempt,High,1,0,1,80,18,5,100,High,1,Unknown,T1110 Brute Force,USA,MacOS,guest,10,1006
